ID,Income
TEST_0112,523.37
TEST_0113,1596.97
TEST_0114,600.4475
TEST_0115,0.0
TEST_0116,1002.6404761904762
TEST_0117,1203.1670833333333
TEST_0118,1430.78
TEST_0119,424.38
TEST_0120,766.67
TEST_0121,628.755
TEST_0122,627.21
TEST_0123,936.54
TEST_0124,200.52
TEST_0125,430.03666666666663
TEST_0126,408.4525
TEST_0127,1065.26
TEST_0128,409.23
TEST_0129,357.21333333333337
TEST_0130,0.0
TEST_0131,592.4266666666666
TEST_0132,528.3
TEST_0133,534.44
TEST_0134,1338.418
TEST_0135,508.77619047619044
TEST_0136,774.71
TEST_0137,949.335
TEST_0138,558.85
TEST_0139,0.0
TEST_0140,606.86
TEST_0141,491.08
TEST_0142,959.69
TEST_0143,926.27
TEST_0144,901.6080000000001
TEST_0145,677.365
TEST_0146,488.64666666666665
TEST_0147,544.6991666666667
TEST_0148,709.8915
TEST_0149,939.821011904762
TEST_0150,461.52
TEST_0151,545.61
TEST_0152,1818.11
TEST_0153,1005.8285714285714
TEST_0154,1625.0
TEST_0155,1018.49
TEST_0156,422.99
TEST_0157,460.16
TEST_0158,375.02666666666664
TEST_0159,558.85
TEST_0160,1114.89
TEST_0161,696.81
TEST_0162,1110.3942857142858
TEST_0163,689.52
TEST_0164,155.14
TEST_0165,678.45
TEST_0166,505.41333333333336
TEST_0167,698.22
TEST_0168,781.25
TEST_0169,521.31
TEST_0170,935.94
TEST_0171,1123.06
TEST_0172,598.27
TEST_0173,626.6
TEST_0174,491.19
TEST_0175,458.24
TEST_0176,1488.65
TEST_0177,1200.0
TEST_0178,733.32
TEST_0179,438.66
TEST_0180,573.21
TEST_0181,1062.4366666666667
TEST_0182,376.96
TEST_0183,1230.96
TEST_0184,570.23
TEST_0185,714.77
TEST_0186,458.9
TEST_0187,0.0
TEST_0188,1067.85
TEST_0189,561.03
TEST_0190,879.65
TEST_0191,731.37
TEST_0192,681.73
TEST_0193,589.4766666666667
TEST_0194,1355.43
TEST_0195,847.78
TEST_0196,682.44
TEST_0197,709.99
TEST_0198,127.58
TEST_0199,1273.215
TEST_0200,606.39
TEST_0201,782.2
TEST_0202,1716.38
TEST_0203,533.39
TEST_0204,1113.3766666666668
TEST_0205,514.1
TEST_0206,633.18
TEST_0207,674.77
TEST_0208,427.42
TEST_0209,883.11
TEST_0210,1072.54
TEST_0211,1893.16
TEST_0212,1203.7308333333333
TEST_0213,833.27
TEST_0214,672.62
TEST_0215,722.52
TEST_0216,855.78
TEST_0217,647.3166666666666
TEST_0218,1049.65
TEST_0219,445.08
TEST_0220,901.435
TEST_0221,382.79
TEST_0222,0.0
TEST_0223,598.17
TEST_0224,569.9575
TEST_0225,353.59
TEST_0226,380.3625
TEST_0227,0.0
TEST_0228,515.91
TEST_0229,943.9
TEST_0230,1069.1247619047617
TEST_0231,1374.91
TEST_0232,641.02
TEST_0233,347.2625
TEST_0234,1097.9
TEST_0235,803.4
TEST_0236,754.34
TEST_0237,710.55
TEST_0238,886.33
TEST_0239,1005.27
TEST_0240,895.8205714285714
TEST_0241,1044.6533333333334
TEST_0242,490.47
TEST_0243,0.0
TEST_0244,1045.3366666666668
TEST_0245,0.0
TEST_0246,1206.29
TEST_0247,680.06
TEST_0248,1527.9866666666667
TEST_0249,706.51
TEST_0250,332.1
TEST_0251,584.61
TEST_0252,337.04
TEST_0253,601.22
TEST_0254,311.82
TEST_0255,778.82
TEST_0256,818.7183333333335
TEST_0257,619.95
TEST_0258,307.0
TEST_0259,811.1633333333333
TEST_0260,803.28
TEST_0261,1053.76
TEST_0262,1923.82
TEST_0263,1048.27
TEST_0264,538.55
TEST_0265,283.07
TEST_0266,1270.22
TEST_0267,1171.515
TEST_0268,308.73
TEST_0269,368.80333333333334
TEST_0270,1115.5
TEST_0271,412.02
TEST_0272,855.895
TEST_0273,897.29
TEST_0274,356.06
TEST_0275,227.625
TEST_0276,1222.83
TEST_0277,693.48
TEST_0278,728.89
TEST_0279,982.72
TEST_0280,0.0
TEST_0281,487.46
TEST_0282,0.0
TEST_0283,560.93
TEST_0284,529.89
TEST_0285,998.07
TEST_0286,0.0
TEST_0287,592.9333333333334
TEST_0288,2502.95
TEST_0289,437.28
TEST_0290,916.655
TEST_0291,830.1075
TEST_0292,700.095
TEST_0293,0.0
TEST_0294,1512.2035
TEST_0295,652.47
TEST_0296,1946.2696666666664
TEST_0297,503.3705952380952
TEST_0298,1176.3391666666666
TEST_0299,1481.6925
TEST_0300,1086.22
TEST_0301,610.52
TEST_0302,442.4
TEST_0303,1688.7
TEST_0304,0.0
TEST_0305,311.07500000000005
TEST_0306,696.5333333333333
TEST_0307,598.18
TEST_0308,16.0
TEST_0309,405.465
TEST_0310,784.2685714285715
TEST_0311,608.26
TEST_0312,583.45
TEST_0313,671.95
TEST_0314,554.4
TEST_0315,657.14
TEST_0316,683.84
TEST_0317,678.06
TEST_0318,625.17
TEST_0319,593.51
TEST_0320,796.8386666666667
TEST_0321,422.95
TEST_0322,553.74
TEST_0323,216.985
TEST_0324,737.08
TEST_0325,637.01
TEST_0326,603.09
TEST_0327,596.21
TEST_0328,667.82
TEST_0329,307.3
TEST_0330,831.11
TEST_0331,720.65
TEST_0332,1331.57
TEST_0333,259.41
TEST_0334,564.78
TEST_0335,1310.47
TEST_0336,1511.46
TEST_0337,1047.41
TEST_0338,568.5
TEST_0339,323.04
TEST_0340,1193.08
TEST_0341,1216.2
TEST_0342,1133.32
TEST_0343,738.2499999999999
TEST_0344,897.92
TEST_0345,458.06780952380956
TEST_0346,565.04
TEST_0347,341.04
TEST_0348,746.6072380952381
TEST_0349,606.99
TEST_0350,535.94
TEST_0351,421.7475
TEST_0352,693.39
TEST_0353,777.13
TEST_0354,889.305
TEST_0355,1262.14
TEST_0356,1122.68
TEST_0357,586.59
TEST_0358,659.94
TEST_0359,1197.36
TEST_0360,1524.77
TEST_0361,468.93333333333334
TEST_0362,1284.53
TEST_0363,0.0
TEST_0364,318.2
TEST_0365,220.95
TEST_0366,82.0
TEST_0367,2431.72
TEST_0368,734.7166666666666
TEST_0369,1279.0538095238094
TEST_0370,446.91
TEST_0371,801.06
TEST_0372,0.0
TEST_0373,1026.1933333333334
TEST_0374,683.12
TEST_0375,1180.84
TEST_0376,545.5041666666666
TEST_0377,1043.84
TEST_0378,673.6933333333334
TEST_0379,459.155
TEST_0380,828.31
TEST_0381,478.69
TEST_0382,824.29
TEST_0383,433.43
TEST_0384,1263.92
TEST_0385,844.98
TEST_0386,1091.2366666666667
TEST_0387,1266.43
TEST_0388,561.88
TEST_0389,313.25
TEST_0390,325.49
TEST_0391,343.035
TEST_0392,509.59
TEST_0393,463.48
TEST_0394,424.57
TEST_0395,420.8452380952382
TEST_0396,803.51
TEST_0397,385.35
TEST_0398,502.1075
TEST_0399,1510.21
TEST_0400,1017.21
TEST_0401,0.0
TEST_0402,497.26
TEST_0403,571.3
TEST_0404,1401.2216666666668
TEST_0405,656.16
TEST_0406,338.67
TEST_0407,508.89
TEST_0408,620.01
TEST_0409,567.3666666666667
TEST_0410,581.79
TEST_0411,1174.0230000000001
TEST_0412,539.2046428571429
TEST_0413,638.62
TEST_0414,1111.5758333333333
TEST_0415,817.37
TEST_0416,488.81
TEST_0417,864.71
TEST_0418,530.63
TEST_0419,862.67
TEST_0420,2040.07
TEST_0421,1355.02
TEST_0422,379.33
TEST_0423,900.01
TEST_0424,540.85
TEST_0425,429.315
TEST_0426,1168.848
TEST_0427,391.355
TEST_0428,558.2
TEST_0429,512.0925
TEST_0430,556.61
TEST_0431,768.48
TEST_0432,550.4
TEST_0433,377.6
TEST_0434,551.26
TEST_0435,0.0
TEST_0436,679.85
TEST_0437,849.08
TEST_0438,363.02
TEST_0439,552.51
TEST_0440,588.51
TEST_0441,821.1466666666668
TEST_0442,801.25
TEST_0443,28.94
TEST_0444,458.44666666666666
TEST_0445,434.72666666666663
TEST_0446,976.31
TEST_0447,647.7766666666666
TEST_0448,700.31
TEST_0449,0.0
TEST_0450,392.83
TEST_0451,214.3676666666667
TEST_0452,393.2555357142857
TEST_0453,411.05
TEST_0454,777.21
TEST_0455,805.86
TEST_0456,952.2200952380953
TEST_0457,301.3
TEST_0458,677.98
TEST_0459,0.0
TEST_0460,496.75
TEST_0461,874.12
TEST_0462,947.95
TEST_0463,359.56
TEST_0464,1265.48
TEST_0465,453.1
TEST_0466,531.98
TEST_0467,1625.0
TEST_0468,504.9
TEST_0469,0.0
TEST_0470,777.5466666666667
TEST_0471,521.86
TEST_0472,872.9
TEST_0473,0.0
TEST_0474,573.01
TEST_0475,1295.4983333333332
TEST_0476,876.215476190476
TEST_0477,605.975
TEST_0478,385.99
TEST_0479,405.9
TEST_0480,733.5
TEST_0481,1364.3283333333331
TEST_0482,758.735
TEST_0483,1059.47
TEST_0484,414.0483333333333
TEST_0485,514.2566666666667
TEST_0486,631.11
TEST_0487,240.38333333333333
TEST_0488,823.04
TEST_0489,1992.9833333333333
TEST_0490,325.41002380952375
TEST_0491,550.62
TEST_0492,893.665
TEST_0493,729.2933333333333
TEST_0494,803.33
TEST_0495,829.3966666666665
TEST_0496,1675.6208333333334
TEST_0497,0.0
TEST_0498,728.4891666666667
TEST_0499,882.2733333333333
TEST_0500,857.89
TEST_0501,899.55
TEST_0502,878.8166666666667
TEST_0503,1355.95
TEST_0504,0.0
TEST_0505,539.26
TEST_0506,1227.48
TEST_0507,529.5
TEST_0508,2151.94
TEST_0509,799.22
TEST_0510,1446.37
TEST_0511,1031.86
TEST_0512,542.7416666666667
TEST_0513,1078.7713095238098
TEST_0514,456.7
TEST_0515,744.75
TEST_0516,613.04
TEST_0517,665.95
TEST_0518,932.7266666666666
TEST_0519,561.6154761904762
TEST_0520,548.57
TEST_0521,999.74
TEST_0522,543.15
TEST_0523,491.52
TEST_0524,787.4
TEST_0525,1425.3425
TEST_0526,822.7799999999999
TEST_0527,1518.85
TEST_0528,820.43
TEST_0529,1098.84
TEST_0530,557.87
TEST_0531,1062.54
TEST_0532,476.3866666666667
TEST_0533,159.88
TEST_0534,574.51
TEST_0535,1074.935
TEST_0536,650.52
TEST_0537,904.99
TEST_0538,505.8
TEST_0539,0.0
TEST_0540,898.66
TEST_0541,828.98
TEST_0542,422.61
TEST_0543,966.6521904761904
TEST_0544,511.36
TEST_0545,816.74
TEST_0546,493.42
TEST_0547,950.7
TEST_0548,1152.75
TEST_0549,985.77
TEST_0550,566.79
TEST_0551,434.0633333333333
TEST_0552,677.71
TEST_0553,1015.15
TEST_0554,464.4663888888889
TEST_0555,374.48
TEST_0556,542.52
TEST_0557,537.7
TEST_0558,1280.19
TEST_0559,72.5
TEST_0560,496.2308333333333
TEST_0561,590.095
TEST_0562,940.8675
TEST_0563,576.065
TEST_0564,158.39
TEST_0565,1785.9116666666666
TEST_0566,631.34
TEST_0567,343.975
TEST_0568,343.0636904761905
TEST_0569,532.3953571428572
TEST_0570,1242.39
TEST_0571,571.447857142857
TEST_0572,1545.425
TEST_0573,637.12
TEST_0574,431.065
TEST_0575,1400.53
TEST_0576,854.09
TEST_0577,105.0
TEST_0578,479.5
TEST_0579,655.34
TEST_0580,0.0
TEST_0581,978.15
TEST_0582,3644.35
TEST_0583,472.0175
TEST_0584,578.84
TEST_0585,1140.27
TEST_0586,1106.99
TEST_0587,1187.7125
TEST_0588,875.5225
TEST_0589,838.62
TEST_0590,272.48333333333335
TEST_0591,628.13
TEST_0592,914.98
TEST_0593,609.56
TEST_0594,805.19
TEST_0595,1041.49
TEST_0596,1294.2
TEST_0597,0.0
TEST_0598,474.41
TEST_0599,369.33
TEST_0600,523.85
TEST_0601,475.33
TEST_0602,1590.5933333333335
TEST_0603,559.322
TEST_0604,1445.2486666666666
TEST_0605,735.75
TEST_0606,2421.87
TEST_0607,929.37
TEST_0608,517.05
TEST_0609,707.25
TEST_0610,422.38
TEST_0611,546.9466666666666
TEST_0612,162.02303571428573
TEST_0613,1082.63
TEST_0614,451.4
TEST_0615,1404.29
TEST_0616,961.0766666666667
TEST_0617,999.535
TEST_0618,633.26
TEST_0619,690.265
TEST_0620,652.58
TEST_0621,1389.0733333333335
TEST_0622,496.43
TEST_0623,515.59
TEST_0624,548.3666666666667
TEST_0625,772.9823809523809
TEST_0626,863.8766666666666
TEST_0627,379.83
TEST_0628,816.4
TEST_0629,1136.61
TEST_0630,1088.1566666666665
TEST_0631,324.7194401431901
TEST_0632,949.71
TEST_0633,791.9
TEST_0634,0.0
TEST_0635,510.655
TEST_0636,683.74
TEST_0637,1040.13
TEST_0638,503.15
TEST_0639,0.0
TEST_0640,277.16
TEST_0641,1004.8
TEST_0642,846.93
TEST_0643,482.32
TEST_0644,438.02
TEST_0645,445.01
TEST_0646,755.46
TEST_0647,311.275
TEST_0648,1190.678
TEST_0649,547.84
TEST_0650,771.15
TEST_0651,1011.56
TEST_0652,177.5
TEST_0653,1098.82
TEST_0654,581.7933333333334
TEST_0655,612.3425
TEST_0656,402.8833333333334
TEST_0657,830.2919999999999
TEST_0658,840.89
TEST_0659,1310.9916666666668
TEST_0660,850.29
TEST_0661,794.02
TEST_0662,1126.59
TEST_0663,0.0
TEST_0664,1308.91
TEST_0665,858.0
TEST_0666,26.5
TEST_0667,1190.6
TEST_0668,681.2071428571429
TEST_0669,751.62
TEST_0670,1127.1666666666667
TEST_0671,684.1683333333334
TEST_0672,401.93
TEST_0673,1464.9833333333333
TEST_0674,306.56666666666666
TEST_0675,1082.96
TEST_0676,442.35
TEST_0677,274.89
TEST_0678,452.18
TEST_0679,578.9807142857143
TEST_0680,493.02333333333337
TEST_0681,588.3191666666667
TEST_0682,656.5
TEST_0683,0.0
TEST_0684,0.0
TEST_0685,1438.3
TEST_0686,1079.04
TEST_0687,382.42
TEST_0688,536.4166666666667
TEST_0689,929.5533333333334
TEST_0690,1121.39
TEST_0691,479.65
TEST_0692,479.09
TEST_0693,0.0
TEST_0694,1521.91
TEST_0695,234.88
TEST_0696,387.4990476190476
TEST_0697,1001.92
TEST_0698,760.66
TEST_0699,0.0
TEST_0700,626.63
TEST_0701,484.07
TEST_0702,849.5
TEST_0703,901.88
TEST_0704,564.59
TEST_0705,619.22
TEST_0706,307.48
TEST_0707,447.16
TEST_0708,706.24
TEST_0709,1247.72
TEST_0710,0.0
TEST_0711,0.0
TEST_0712,116.15
TEST_0713,1101.4
TEST_0714,1131.0733333333333
TEST_0715,403.57666666666665
TEST_0716,397.8
TEST_0717,482.33972222222235
TEST_0718,1340.3466666666668
TEST_0719,682.98
TEST_0720,0.0
TEST_0721,555.1374999999999
TEST_0722,1084.7566666666667
TEST_0723,683.3
TEST_0724,539.92
TEST_0725,580.27
TEST_0726,428.79
TEST_0727,298.83
TEST_0728,426.61
TEST_0729,1037.37
TEST_0730,582.32
TEST_0731,0.0
TEST_0732,407.1
TEST_0733,537.05
TEST_0734,664.875
TEST_0735,1057.63
TEST_0736,875.17
TEST_0737,311.23
TEST_0738,863.53
TEST_0739,1200.0
TEST_0740,0.0
TEST_0741,295.66
TEST_0742,0.0
TEST_0743,1230.23
TEST_0744,1570.81
TEST_0745,1173.81
TEST_0746,447.85
TEST_0747,491.14666666666665
TEST_0748,1025.68
TEST_0749,0.0
TEST_0750,1626.06
TEST_0751,1193.26
TEST_0752,561.075
TEST_0753,975.3966666666668
TEST_0754,804.8025
TEST_0755,872.67
TEST_0756,398.83
TEST_0757,1060.5202380952383
TEST_0758,943.49
TEST_0759,1958.2200000000003
TEST_0760,504.49
TEST_0761,816.795
TEST_0762,666.35
TEST_0763,487.64
TEST_0764,457.17
TEST_0765,585.19
TEST_0766,828.11
TEST_0767,55.52
TEST_0768,715.24
TEST_0769,613.1658333333334
TEST_0770,520.21
TEST_0771,767.0266666666665
TEST_0772,0.0
TEST_0773,0.0
TEST_0774,962.4350000000002
TEST_0775,472.86
TEST_0776,313.6
TEST_0777,629.357
TEST_0778,802.61
TEST_0779,510.65
TEST_0780,658.02
TEST_0781,787.6
TEST_0782,768.41
TEST_0783,753.83
TEST_0784,565.23
TEST_0785,463.21
TEST_0786,1587.89
TEST_0787,1123.27
TEST_0788,699.99
TEST_0789,11.02
TEST_0790,1371.97
TEST_0791,579.29
TEST_0792,599.49
TEST_0793,289.32166666666666
TEST_0794,646.24
TEST_0795,462.52
TEST_0796,454.96
TEST_0797,339.23
TEST_0798,651.79
TEST_0799,597.515
TEST_0800,1637.63
TEST_0801,1612.71
TEST_0802,749.23
TEST_0803,418.07
TEST_0804,929.82
TEST_0805,608.63
TEST_0806,687.55
TEST_0807,918.69
TEST_0808,409.63333333333327
TEST_0809,957.12
TEST_0810,522.3534722222222
TEST_0811,0.0
TEST_0812,1152.4116666666666
TEST_0813,537.99
TEST_0814,638.06
TEST_0815,140.36
TEST_0816,393.51
TEST_0817,872.53
TEST_0818,368.44
TEST_0819,0.0
TEST_0820,406.5266666666667
TEST_0821,599.93
TEST_0822,226.37
TEST_0823,1377.8905
TEST_0824,690.33
TEST_0825,1432.5333333333335
TEST_0826,1323.79
TEST_0827,429.275
TEST_0828,771.36
TEST_0829,548.75
TEST_0830,0.0
TEST_0831,1209.3
TEST_0832,807.28
TEST_0833,0.0
TEST_0834,548.3066666666666
TEST_0835,884.9
TEST_0836,792.4
TEST_0837,619.4
TEST_0838,873.9508333333333
TEST_0839,741.11
TEST_0840,679.92
TEST_0841,1163.05
TEST_0842,375.8666666666666
TEST_0843,791.89
TEST_0844,794.675
TEST_0845,1249.99
TEST_0846,524.31
TEST_0847,652.5
TEST_0848,603.29
TEST_0849,718.31
TEST_0850,477.79
TEST_0851,842.02
TEST_0852,557.385
TEST_0853,583.63
TEST_0854,673.26
TEST_0855,174.46
TEST_0856,0.0
TEST_0857,887.75
TEST_0858,975.7
TEST_0859,291.91
TEST_0860,469.79333333333335
TEST_0861,0.0
TEST_0862,534.3225
TEST_0863,0.0
TEST_0864,549.9
TEST_0865,373.23333333333335
TEST_0866,0.0
TEST_0867,0.0
TEST_0868,850.83
TEST_0869,605.1633333333333
TEST_0870,323.385
TEST_0871,512.9366666666666
TEST_0872,482.33972222222235
TEST_0873,1084.5133333333333
TEST_0874,782.33
TEST_0875,554.81
TEST_0876,1134.41
TEST_0877,672.53
TEST_0878,789.9
TEST_0879,933.115
TEST_0880,842.61
TEST_0881,797.44
TEST_0882,908.3466666666666
TEST_0883,750.1
TEST_0884,414.68666666666667
TEST_0885,805.52
TEST_0886,574.9083333333333
TEST_0887,800.58
TEST_0888,1250.0
TEST_0889,460.14833333333337
TEST_0890,292.01
TEST_0891,1108.0580952380953
TEST_0892,397.19333333333327
TEST_0893,543.29
TEST_0894,437.51
TEST_0895,833.2
TEST_0896,229.26
TEST_0897,910.01
TEST_0898,252.91
TEST_0899,457.9642857142857
TEST_0900,593.76
TEST_0901,802.7
TEST_0902,753.55
TEST_0903,610.94
TEST_0904,401.8
TEST_0905,796.41
TEST_0906,754.7166666666666
TEST_0907,1365.775
TEST_0908,877.13
TEST_0909,712.55
TEST_0910,641.52
TEST_0911,1222.52
TEST_0912,925.73
TEST_0913,499.48
TEST_0914,516.0
TEST_0915,1377.3366666666668
TEST_0916,575.94
TEST_0917,1743.05
TEST_0918,481.29
TEST_0919,550.23
TEST_0920,454.6733333333333
TEST_0921,795.43
TEST_0922,399.1083333333333
TEST_0923,964.45
TEST_0924,801.43
TEST_0925,922.3090000000001
TEST_0926,404.08
TEST_0927,965.65
TEST_0928,1091.56
TEST_0929,766.6
TEST_0930,1021.31
TEST_0931,730.29
TEST_0932,707.05
TEST_0933,650.0604166666668
TEST_0934,972.9333333333334
TEST_0935,1029.331666666667
TEST_0936,781.12
TEST_0937,460.95666666666665
TEST_0938,475.95
TEST_0939,439.18
TEST_0940,1111.0966666666666
TEST_0941,1361.175
TEST_0942,1079.81
TEST_0943,557.7033333333334
TEST_0944,457.82
TEST_0945,715.19
TEST_0946,1248.03
TEST_0947,670.33
TEST_0948,966.52
TEST_0949,407.07666666666665
TEST_0950,720.92
TEST_0951,597.13
TEST_0952,1066.67
TEST_0953,532.53
TEST_0954,415.2
TEST_0955,975.66
TEST_0956,1136.61
TEST_0957,1161.48
TEST_0958,711.47
TEST_0959,0.0
TEST_0960,1187.04
TEST_0961,417.3
TEST_0962,1018.49
TEST_0963,723.93
TEST_0964,665.07
TEST_0965,558.92
TEST_0966,624.6221428571428
TEST_0967,342.18
TEST_0968,419.24
TEST_0969,1130.94
TEST_0970,479.49
TEST_0971,534.6399999999999
TEST_0972,468.91
TEST_0973,1790.73
TEST_0974,845.45
TEST_0975,1107.68
TEST_0976,543.22
TEST_0977,514.4641666666666
TEST_0978,830.4
TEST_0979,892.35
TEST_0980,798.15
TEST_0981,526.44
TEST_0982,600.3958333333334
TEST_0983,643.8000000000001
TEST_0984,520.73
TEST_0985,617.02
TEST_0986,891.75
TEST_0987,971.31
TEST_0988,1351.45
TEST_0989,408.5
TEST_0990,852.6934999999999
TEST_0991,438.675
TEST_0992,1039.09
TEST_0993,904.73
TEST_0994,375.13
TEST_0995,606.0933333333334
TEST_0996,510.79
TEST_0997,449.04
TEST_0998,594.8660714285714
TEST_0999,1425.99
TEST_1000,816.1
TEST_1001,1124.91
TEST_1002,0.0
TEST_1003,1322.31
TEST_1004,239.45
TEST_1005,422.69
TEST_1006,662.34
TEST_1007,446.06
TEST_1008,1090.7766666666666
TEST_1009,374.46
TEST_1010,778.91
TEST_1011,708.92
TEST_1012,277.1
TEST_1013,1684.3725
TEST_1014,633.15
TEST_1015,0.0
TEST_1016,390.15
TEST_1017,694.4333333333333
TEST_1018,672.5925
TEST_1019,766.7866666666665
TEST_1020,561.32
TEST_1021,743.684
TEST_1022,763.91
TEST_1023,553.1068333333334
TEST_1024,187.4
TEST_1025,507.57
TEST_1026,705.41
TEST_1027,545.91
TEST_1028,520.85
TEST_1029,218.39
TEST_1030,717.37
TEST_1031,244.80833333333337
TEST_1032,433.38
TEST_1033,0.0
TEST_1034,740.68
TEST_1035,239.62
TEST_1036,1403.58
TEST_1037,1123.94
TEST_1038,0.0
TEST_1039,910.2
TEST_1040,645.88
TEST_1041,1443.7716666666668
TEST_1042,969.78
TEST_1043,0.0
TEST_1044,737.96
TEST_1045,657.785
TEST_1046,918.93
TEST_1047,1044.8
TEST_1048,0.0
TEST_1049,603.9366666666667
TEST_1050,0.0
TEST_1051,1226.0045714285716
TEST_1052,506.5
TEST_1053,400.92
TEST_1054,762.46
TEST_1055,256.83
TEST_1056,854.59
TEST_1057,897.6358333333332
TEST_1058,473.55
TEST_1059,0.0
TEST_1060,608.81
TEST_1061,611.455
TEST_1062,438.26
TEST_1063,1156.15
TEST_1064,666.08
TEST_1065,1351.69
TEST_1066,325.12
TEST_1067,467.995
TEST_1068,379.24
TEST_1069,1420.313333333333
TEST_1070,842.66
TEST_1071,619.225
TEST_1072,1330.8
TEST_1073,625.88
TEST_1074,1464.4833333333333
TEST_1075,1046.15
TEST_1076,455.71
TEST_1077,1099.31
TEST_1078,1235.628
TEST_1079,764.235
TEST_1080,1393.5833333333335
TEST_1081,0.0
TEST_1082,0.0
TEST_1083,1016.98
TEST_1084,601.32
TEST_1085,1417.13
TEST_1086,1033.58
TEST_1087,670.25
TEST_1088,476.46
TEST_1089,713.1608333333332
TEST_1090,1601.81
TEST_1091,909.855
TEST_1092,662.74
TEST_1093,636.8466666666667
TEST_1094,937.97
TEST_1095,644.6466666666666
TEST_1096,611.59
TEST_1097,507.93
TEST_1098,528.08
TEST_1099,600.81
TEST_1100,957.9825
TEST_1101,197.31
TEST_1102,1085.12
TEST_1103,1275.08
TEST_1104,1032.6566666666668
TEST_1105,696.65
TEST_1106,547.3333333333333
TEST_1107,688.27
TEST_1108,609.66
TEST_1109,600.19
TEST_1110,537.26
TEST_1111,562.8066666666667
TEST_1112,0.0
TEST_1113,943.13
TEST_1114,1882.6778333333332
TEST_1115,409.17
TEST_1116,421.7
TEST_1117,1182.67
TEST_1118,976.79
TEST_1119,877.6424166666666
TEST_1120,655.115
TEST_1121,666.8908333333331
TEST_1122,814.1828571428571
TEST_1123,1687.12
TEST_1124,1190.245
TEST_1125,284.34
TEST_1126,466.7
TEST_1127,1196.2700000000002
TEST_1128,607.97
TEST_1129,449.4
TEST_1130,667.73
TEST_1131,0.0
TEST_1132,685.46
TEST_1133,810.77
TEST_1134,1007.085
TEST_1135,469.86
TEST_1136,1054.95
TEST_1137,0.0
TEST_1138,609.05
TEST_1139,885.23
TEST_1140,1047.97
TEST_1141,1446.675
TEST_1142,308.165
TEST_1143,0.0
TEST_1144,467.45
TEST_1145,1194.81
TEST_1146,586.09
TEST_1147,644.25
TEST_1148,1001.26
TEST_1149,969.42
TEST_1150,830.65
TEST_1151,1504.5
TEST_1152,905.75
TEST_1153,707.76
TEST_1154,892.25
TEST_1155,486.3
TEST_1156,779.12
TEST_1157,357.25
TEST_1158,86.25
TEST_1159,1077.23
TEST_1160,1118.24
TEST_1161,318.68
TEST_1162,654.3
TEST_1163,308.0
TEST_1164,415.6
TEST_1165,827.765
TEST_1166,540.27
TEST_1167,486.48
TEST_1168,1380.55
TEST_1169,972.52
TEST_1170,650.76
TEST_1171,886.4925
